order_id,order_date,region,category,product,channel,quantity,unit_price,amount
1220,2025-06-27,Midwest,Electronics,Headphones,online,0,78.86,0.0
1221,2025-09-15,East,Apparel,Jacket,online,1,87.13,87.13
1222,2025-12-22,West,Grocery,Pasta,online,14,3.38,47.32
1223,2025-07-19,South,Home,Blender,online,4,56.99,227.96
1224,2025-10-31,Northeast,Grocery,Olive Oil,store,4,11.76,47.04
1225,2025-06-01,Northeast,Electronics,Laptop,online,4,858.15,3432.6
1226,2025-05-30,West,Home,Lamp,online,1,34.2,34.2
1227,2025-11-25,East,Electronics,Laptop,store,6,910.93,5465.58
1228,2025-06-16,West,Apparel,Jacket,online,5,88.18,440.9
1229,2025-06-16,West,Apparel,T-Shirt,store,1,17.42,17.42
1230,2025-10-03,Northeast,Electronics,Phone Case,store,5,25.07,125.35
1231,2025-11-17,Northeast,Home,Lamp,online,4,34.38,137.52
1232,2025-10-25,Midwest,Home,Lamp,online,7,35.8,250.6
1233,2025-07-08,West,Grocery,Coffee Beans,store,3,13.55,40.65
1234,2025-04-01,Midwest,Home,Towel Set,store,3,26.66,79.98
1235,2025-04-01,Northeast,Home,Blender,online,4,56.48,225.92
1236,2025-08-21,Midwest,Electronics,Phone Case,online,1,24.54,24.54
1237,2025-11-05,West,Grocery,Coffee Beans,online,5,14.46,72.3
1238,2025-05-08,South,Home,Towel Set,online,1,28.82,28.82
1239,2025-02-24,South,Electronics,Laptop,online,8,897.24,7177.92
1240,2025-03-25,Midwest,Home,Blender,online,5,59.26,296.3
1241,2025-11-18,West,Electronics,Laptop,store,11,863.27,9495.97
1242,2025-01-01,West,Home,Lamp,store,5,33.77,168.85
1243,2025-04-26,Midwest,Electronics,Headphones,online,0,82.88,0.0
1244,2025-05-25,Northeast,Apparel,T-Shirt,store,2,18.76,37.52
1245,2025-01-23,East,Grocery,Olive Oil,store,7,12.12,84.84
1246,2025-03-18,South,Apparel,Jeans,online,8,46.9,375.2
1247,2025-12-05,West,Apparel,Jacket,online,11,91.57,1007.27
1248,2025-03-17,Midwest,Grocery,Olive Oil,store,2,12.38,24.76
1249,2025-10-23,West,Apparel,T-Shirt,online,7,17.68,123.76
1250,2025-07-17,Midwest,Grocery,Pasta,store,6,3.54,21.24
1251,2025-03-12,East,Grocery,Pasta,store,8,3.51,28.08
1252,2025-09-30,East,Grocery,Coffee Beans,store,4,14.04,56.16
1253,2025-12-26,West,Apparel,T-Shirt,online,6,18.89,113.34
1254,2025-10-13,East,Electronics,Laptop,store,3,886.49,2659.47
1255,2025-05-31,Northeast,Grocery,Coffee Beans,online,1,14.46,14.46
1256,2025-03-12,West,Home,Lamp,online,7,35.69,249.83
1257,2025-07-10,West,Electronics,Phone Case,online,3,23.94,71.82
1258,2025-01-16,West,Home,Blender,online,7,56.5,395.5
1259,2025-03-18,Midwest,Home,Towel Set,store,6,27.92,167.52
1260,2025-08-16,West,Apparel,T-Shirt,online,1,17.21,17.21
1261,2025-11-06,Northeast,Home,Blender,store,8,60.96,487.68
1262,2025-10-11,South,Apparel,Jacket,online,3,88.32,264.96
1263,2025-05-20,Northeast,Grocery,Coffee Beans,online,1,13.86,13.86
1264,2025-04-23,Northeast,Electronics,Phone Case,store,7,23.95,167.65
1265,2025-07-14,West,Apparel,Jacket,store,2,86.28,172.56
1266,2025-02-23,West,Apparel,T-Shirt,online,2,17.61,35.22
1267,2025-02-03,West,Apparel,T-Shirt,online,1,18.25,18.25
1268,2025-05-04,Northeast,Electronics,Phone Case,store,6,22.91,137.46
1269,2025-02-17,West,Apparel,Jeans,store,6,48.0,288.0
1270,2025-07-20,East,Electronics,Headphones,store,0,82.13,0.0
1271,2025-09-15,East,Electronics,Phone Case,store,1,23.94,23.94
1272,2025-05-29,West,Grocery,Coffee Beans,online,4,14.63,58.52
1273,2025-04-21,East,Home,Towel Set,store,3,27.85,83.55
1274,2025-06-23,Northeast,Grocery,Coffee Beans,store,2,13.63,27.26
1275,2025-03-20,Midwest,Electronics,Laptop,online,5,922.94,4614.7
1276,2025-10-08,West,Grocery,Coffee Beans,store,9,13.74,123.66
1277,2025-02-04,South,Apparel,T-Shirt,online,8,17.42,139.36
1278,2025-05-13,South,Grocery,Olive Oil,online,8,12.53,100.24
1279,2025-01-21,South,Grocery,Pasta,online,6,3.48,20.88
1280,2025-07-11,West,Grocery,Olive Oil,store,1,11.72,11.72
1281,2025-11-14,West,Home,Towel Set,online,7,27.03,189.21
1282,2025-07-12,West,Grocery,Coffee Beans,online,8,13.84,110.72
1283,2025-12-09,West,Grocery,Pasta,store,11,3.36,36.96
1284,2025-02-25,Midwest,Grocery,Coffee Beans,store,6,13.76,82.56
1285,2025-06-25,Midwest,Home,Towel Set,store,8,26.92,215.36
1286,2025-01-20,Midwest,Home,Towel Set,online,1,27.5,27.5
1287,2025-11-04,West,Apparel,Jeans,store,7,46.62,326.34
1288,2025-12-17,West,Apparel,Jacket,online,7,85.29,597.03
1289,2025-07-27,West,Grocery,Pasta,online,5,3.56,17.8
1290,2025-04-05,West,Grocery,Pasta,store,6,3.38,20.28
1291,2025-08-03,Northeast,Home,Towel Set,store,7,27.59,193.13
1292,2025-01-06,Northeast,Home,Blender,online,6,57.96,347.76
1293,2025-01-08,West,Grocery,Coffee Beans,store,2,14.51,29.02
1294,2025-12-12,West,Electronics,Headphones,online,8,80.06,640.48
1295,2025-01-19,East,Grocery,Olive Oil,online,4,12.12,48.48
1296,2025-06-28,East,Electronics,Headphones,store,5,75.18,375.9
1297,2025-03-05,Midwest,Grocery,Pasta,store,7,3.45,24.15
1298,2025-09-25,South,Electronics,Laptop,store,3,892.56,2677.68
1299,2025-10-11,Northeast,Grocery,Pasta,store,7,3.62,25.34
1300,2025-11-21,West,Electronics,Laptop,online,8,862.11,6896.88
1301,2025-07-30,West,Electronics,Phone Case,store,1,24.01,24.01
1302,2025-12-08,West,Grocery,Coffee Beans,online,10,14.39,143.9
1303,2025-04-11,West,Apparel,Jeans,store,7,49.96,349.72
1304,2025-01-04,East,Apparel,Jeans,store,7,47.08,329.56
1305,2025-12-11,West,Grocery,Coffee Beans,online,13,13.34,173.42
1306,2025-11-04,West,Home,Towel Set,store,11,27.28,300.08
1307,2025-11-12,West,Grocery,Coffee Beans,store,9,14.67,132.03
1308,2025-06-12,Midwest,Home,Blender,online,7,59.03,413.21
1309,2025-11-18,Northeast,Home,Lamp,online,1,33.58,33.58
1310,2025-08-12,West,Home,Blender,online,1,59.42,59.42
1311,2025-03-08,South,Home,Blender,online,4,57.8,231.2
1312,2025-07-13,West,Apparel,T-Shirt,online,2,18.23,36.46
1313,2025-02-26,Northeast,Electronics,Laptop,online,3,879.44,2638.32
1314,2025-02-17,West,Apparel,T-Shirt,store,1,17.28,17.28
1315,2025-07-31,West,Electronics,Laptop,store,6,887.79,5326.74
1316,2025-11-21,East,Home,Lamp,online,1,36.41,36.41
1317,2025-03-02,South,Grocery,Olive Oil,online,5,11.59,57.95
1318,2025-03-04,West,Electronics,Phone Case,online,6,23.32,139.92
1319,2025-02-28,West,Apparel,T-Shirt,online,3,17.25,51.75
1320,2025-05-18,East,Electronics,Headphones,store,4,78.74,314.96
1321,2025-09-20,East,Apparel,T-Shirt,online,5,18.34,91.7
1322,2025-07-21,West,Apparel,T-Shirt,online,8,18.82,150.56
1323,2025-08-10,Midwest,Apparel,Jeans,online,7,48.52,339.64
1324,2025-04-13,South,Electronics,Headphones,online,3,82.08,246.24
1325,2025-10-28,West,Apparel,Jeans,online,12,46.15,553.8
1326,2025-04-06,West,Home,Towel Set,store,6,27.64,165.84
1327,2025-03-04,West,Electronics,Phone Case,store,6,23.31,139.86
1328,2025-04-30,Midwest,Apparel,Jacket,online,2,89.24,178.48
1329,2025-10-15,West,Electronics,Phone Case,store,12,24.44,293.28
1330,2025-06-13,West,Grocery,Pasta,online,7,3.67,25.69
1331,2025-03-03,West,Home,Towel Set,store,4,28.26,113.04
1332,2025-10-23,West,Electronics,Phone Case,online,9,24.99,224.91
1333,2025-07-26,West,Electronics,Headphones,online,0,75.6,0.0
1334,2025-08-01,South,Apparel,Jeans,store,6,45.98,275.88
1335,2025-09-10,Midwest,Apparel,Jacket,store,2,88.94,177.88
1336,2025-07-11,West,Electronics,Laptop,online,3,928.26,2784.78
1337,2025-02-23,Midwest,Home,Blender,online,6,57.18,343.08
1338,2025-10-03,West,Apparel,T-Shirt,online,8,17.19,137.52
1339,2025-05-16,Northeast,Grocery,Pasta,online,8,3.65,29.2
1340,2025-03-03,West,Home,Towel Set,store,2,28.38,56.76
1341,2025-09-25,Northeast,Grocery,Olive Oil,store,6,12.57,75.42
1342,2025-09-05,South,Apparel,Jacket,online,4,87.69,350.76
1343,2025-12-04,East,Electronics,Laptop,store,1,859.47,859.47
1344,2025-12-10,West,Grocery,Coffee Beans,store,11,13.45,147.95
1345,2025-09-28,South,Apparel,Jacket,store,2,90.38,180.76
1346,2025-03-08,South,Grocery,Pasta,online,4,3.6,14.4
1347,2025-02-05,East,Apparel,Jacket,online,2,85.86,171.72
1348,2025-02-26,Midwest,Home,Lamp,online,8,34.92,279.36
1349,2025-06-30,Northeast,Electronics,Headphones,store,0,76.73,0.0
1350,2025-08-09,West,Grocery,Pasta,store,7,3.36,23.52
1351,2025-08-05,East,Grocery,Coffee Beans,store,8,14.04,112.32
1352,2025-09-23,West,Home,Blender,online,1,56.73,56.73
1353,2025-10-22,West,Electronics,Phone Case,online,13,23.46,304.98
1354,2025-07-21,West,Apparel,Jeans,online,4,46.42,185.68
1355,2025-06-27,Northeast,Apparel,Jacket,online,8,85.39,683.12
1356,2025-06-06,East,Home,Lamp,online,6,33.83,202.98
1357,2025-08-22,West,Electronics,Phone Case,store,1,23.83,23.83
1358,2025-04-01,West,Home,Towel Set,online,8,28.26,226.08
1359,2025-10-26,West,Home,Lamp,online,8,33.41,267.28
1360,2025-12-15,East,Home,Blender,online,6,56.64,339.84
1361,2025-08-20,South,Apparel,Jacket,store,8,86.81,694.48
1362,2025-01-07,South,Apparel,Jacket,store,1,85.55,85.55
1363,2025-03-17,East,Home,Lamp,store,7,33.36,233.52
1364,2025-07-04,West,Home,Lamp,online,8,36.63,293.04
1365,2025-09-27,West,Apparel,Jeans,store,5,48.43,242.15
1366,2025-06-08,Northeast,Apparel,Jacket,online,8,88.41,707.28
1367,2025-10-18,South,Apparel,T-Shirt,online,3,18.0,54.0
1368,2025-08-27,Northeast,Apparel,Jacket,online,5,87.25,436.25
1369,2025-02-03,West,Grocery,Coffee Beans,online,2,13.7,27.4
1370,2025-01-28,West,Grocery,Pasta,online,3,3.34,10.02
1371,2025-06-29,Northeast,Home,Blender,store,4,56.89,227.56
1372,2025-08-10,West,Apparel,T-Shirt,online,6,17.95,107.7
1373,2025-05-08,Midwest,Grocery,Pasta,online,5,3.64,18.2
1374,2025-11-02,West,Grocery,Olive Oil,store,11,12.37,136.07
1375,2025-04-13,Midwest,Home,Lamp,store,8,33.55,268.4
1376,2025-10-07,West,Grocery,Coffee Beans,online,13,14.04,182.52
1377,2025-12-17,Midwest,Apparel,Jeans,store,7,47.62,333.34
1378,2025-08-25,West,Electronics,Headphones,online,3,81.02,243.06
1379,2025-05-05,South,Home,Towel Set,store,7,26.75,187.25
1380,2025-03-06,West,Grocery,Olive Oil,store,2,12.41,24.82
1381,2025-01-29,West,Apparel,Jacket,online,8,91.87,734.96
1382,2025-12-20,West,Electronics,Laptop,online,10,917.12,9171.2
1383,2025-09-11,West,Home,Lamp,store,1,35.77,35.77
1384,2025-09-06,East,Electronics,Laptop,online,2,867.81,1735.62
1385,2025-09-24,West,Home,Blender,store,8,56.2,449.6
1386,2025-07-20,West,Electronics,Headphones,store,0,78.87,0.0
1387,2025-05-01,Northeast,Apparel,Jacket,store,2,92.2,184.4
1388,2025-08-10,West,Electronics,Laptop,online,4,927.64,3710.56
1389,2025-03-29,Northeast,Home,Lamp,store,2,34.27,68.54
1390,2025-10-29,South,Grocery,Pasta,online,7,3.49,24.43
1391,2025-03-17,West,Grocery,Coffee Beans,store,5,13.32,66.6
1392,2025-01-18,Northeast,Grocery,Coffee Beans,store,8,14.65,117.2
1393,2025-08-23,East,Apparel,Jacket,online,7,87.65,613.55
1394,2025-09-20,West,Home,Lamp,store,3,34.86,104.58
1395,2025-05-23,South,Grocery,Coffee Beans,store,8,13.83,110.64
1396,2025-11-07,Northeast,Apparel,T-Shirt,store,6,18.16,108.96
1397,2025-10-27,Midwest,Electronics,Laptop,online,3,930.65,2791.95
1398,2025-04-29,West,Electronics,Headphones,store,0,77.61,0.0
1399,2025-05-02,West,Home,Towel Set,store,7,28.72,201.04
1400,2025-02-02,West,Apparel,T-Shirt,online,2,18.62,37.24
1401,2025-08-15,Northeast,Electronics,Laptop,store,8,863.73,6909.84
1402,2025-07-13,West,Home,Blender,store,5,58.95,294.75
1403,2025-04-26,East,Grocery,Olive Oil,online,1,11.5,11.5
1404,2025-11-19,West,Home,Blender,online,12,61.32,735.84
1405,2025-10-18,West,Apparel,T-Shirt,store,11,17.44,191.84
1406,2025-08-31,South,Home,Blender,store,7,58.57,409.99
1407,2025-02-06,East,Apparel,T-Shirt,online,1,18.0,18.0
1408,2025-11-04,West,Home,Lamp,store,9,34.62,311.58
1409,2025-03-22,West,Home,Towel Set,store,1,27.72,27.72
1410,2025-10-07,West,Grocery,Pasta,online,12,3.34,40.08
1411,2025-04-13,West,Home,Blender,store,1,61.5,61.5
1412,2025-05-01,Northeast,Electronics,Headphones,online,5,82.55,412.75
1413,2025-02-11,Midwest,Home,Lamp,online,8,33.61,268.88
1414,2025-09-17,South,Grocery,Pasta,store,4,3.6,14.4
1415,2025-01-11,West,Home,Towel Set,store,1,28.51,28.51
1416,2025-10-10,Midwest,Grocery,Olive Oil,online,7,11.92,83.44
1417,2025-10-09,West,Grocery,Coffee Beans,store,12,13.79,165.48
1418,2025-01-30,West,Electronics,Laptop,store,1,921.25,921.25
1419,2025-01-08,East,Electronics,Laptop,online,3,865.44,2596.32
1420,2025-05-25,West,Apparel,Jacket,online,3,93.43,280.29
1421,2025-11-07,West,Electronics,Phone Case,online,10,22.98,229.8
1422,2025-12-28,South,Home,Lamp,store,5,36.54,182.7
1423,2025-12-01,West,Apparel,Jeans,online,15,45.86,687.9
1424,2025-11-15,West,Home,Blender,online,7,57.85,404.95
1425,2025-07-10,East,Electronics,Laptop,store,8,912.48,7299.84
1426,2025-02-28,West,Electronics,Headphones,store,0,79.7,0.0
1427,2025-02-13,West,Grocery,Pasta,online,7,3.63,25.41
1428,2025-08-16,West,Home,Lamp,online,1,35.56,35.56
1429,2025-12-05,West,Apparel,T-Shirt,store,12,18.76,225.12
1430,2025-04-21,South,Grocery,Pasta,online,7,3.61,25.27
1431,2025-12-14,West,Grocery,Pasta,store,13,3.38,43.94
1432,2025-05-02,West,Electronics,Headphones,store,0,75.73,0.0
1433,2025-10-05,West,Grocery,Coffee Beans,store,13,13.81,179.53
1434,2025-11-08,West,Apparel,Jacket,store,9,91.99,827.91
1435,2025-08-25,West,Electronics,Headphones,online,0,82.68,0.0
1436,2025-10-12,West,Electronics,Phone Case,online,9,23.46,211.14
1437,2025-08-14,West,Apparel,Jeans,store,3,46.21,138.63
1438,2025-03-17,West,Home,Blender,online,8,57.14,457.12
1439,2025-10-24,West,Home,Blender,store,9,61.8,556.2
1440,2025-06-30,West,Home,Lamp,online,8,33.52,268.16
1441,2025-02-27,East,Home,Lamp,store,7,36.15,253.05
1442,2025-02-06,South,Home,Blender,store,6,59.63,357.78
1443,2025-06-21,South,Grocery,Pasta,online,1,3.38,3.38
1444,2025-05-29,Northeast,Electronics,Laptop,online,6,926.69,5560.14
1445,2025-04-21,Northeast,Electronics,Phone Case,online,2,23.71,47.42
1446,2025-02-09,East,Grocery,Olive Oil,online,1,12.42,12.42
1447,2025-11-07,Northeast,Grocery,Pasta,store,5,3.39,16.95
1448,2025-05-05,South,Home,Lamp,store,2,35.87,71.74
1449,2025-12-21,West,Grocery,Pasta,online,7,3.45,24.15
1450,2025-12-01,East,Grocery,Pasta,online,3,3.52,10.56
1451,2025-10-03,West,Grocery,Olive Oil,online,10,12.13,121.3
1452,2025-06-10,West,Grocery,Pasta,online,4,3.53,14.12
1453,2025-04-03,West,Home,Blender,store,8,57.6,460.8
1454,2025-02-21,West,Electronics,Headphones,online,2,80.5,161.0
1455,2025-09-21,Midwest,Grocery,Pasta,online,4,3.47,13.88
1456,2025-12-31,West,Apparel,Jeans,online,4,50.37,201.48
1457,2025-07-01,Midwest,Grocery,Olive Oil,store,8,11.75,94.0
1458,2025-12-25,West,Home,Towel Set,online,8,27.03,216.24
1459,2025-10-31,West,Grocery,Pasta,store,8,3.48,27.84
1460,2025-04-29,South,Electronics,Phone Case,store,7,23.48,164.36
1461,2025-06-13,East,Electronics,Phone Case,online,5,23.83,119.15
1462,2025-10-22,South,Electronics,Headphones,store,0,76.36,0.0
1463,2025-09-07,East,Apparel,Jeans,online,5,50.04,250.2
1464,2025-03-14,West,Home,Blender,online,4,61.71,246.84
1465,2025-01-04,West,Apparel,T-Shirt,store,7,18.8,131.6
1466,2025-08-16,Midwest,Apparel,T-Shirt,online,7,17.9,125.3
1467,2025-09-10,East,Apparel,Jacket,online,2,93.17,186.34
1468,2025-04-24,South,Home,Towel Set,store,2,27.37,54.74
1469,2025-12-28,West,Grocery,Coffee Beans,store,9,13.57,122.13
1470,2025-11-18,West,Home,Towel Set,store,12,29.04,348.48
1471,2025-04-11,East,Grocery,Coffee Beans,store,4,13.7,54.8
1472,2025-11-22,Northeast,Home,Blender,store,4,56.45,225.8
1473,2025-12-30,West,Grocery,Olive Oil,store,12,12.14,145.68
1474,2025-06-28,East,Apparel,T-Shirt,store,8,18.3,146.4
1475,2025-11-19,West,Apparel,Jacket,store,7,87.18,610.26
1476,2025-05-28,Midwest,Apparel,T-Shirt,store,8,17.31,138.48
1477,2025-06-13,South,Grocery,Olive Oil,online,8,12.33,98.64
1478,2025-09-08,East,Electronics,Headphones,store,4,79.06,316.24
1479,2025-02-01,South,Apparel,Jacket,store,8,88.21,705.68
1480,2025-08-06,West,Apparel,Jeans,online,1,47.23,47.23
1481,2025-06-07,East,Home,Towel Set,online,2,28.78,57.56
1482,2025-11-11,East,Electronics,Phone Case,online,2,24.73,49.46
1483,2025-12-27,West,Apparel,Jacket,online,9,90.38,813.42
1484,2025-10-02,West,Home,Towel Set,store,9,29.01,261.09
1485,2025-03-24,South,Grocery,Coffee Beans,online,1,14.62,14.62
1486,2025-01-11,Northeast,Electronics,Phone Case,store,1,24.7,24.7
1487,2025-03-22,West,Home,Towel Set,online,2,26.69,53.38
1488,2025-07-13,East,Apparel,T-Shirt,online,7,17.23,120.61
1489,2025-01-11,West,Home,Blender,store,5,57.2,286.0
1490,2025-06-15,West,Apparel,Jeans,store,5,46.57,232.85
1491,2025-12-02,Midwest,Apparel,Jeans,online,7,46.67,326.69
1492,2025-10-15,West,Apparel,Jacket,online,16,87.95,1407.2
1493,2025-07-21,Northeast,Electronics,Headphones,online,0,79.62,0.0
1494,2025-04-29,Midwest,Electronics,Phone Case,store,2,23.6,47.2
1495,2025-02-18,East,Grocery,Olive Oil,online,7,11.5,80.5
1496,2025-11-12,Northeast,Home,Blender,store,5,57.54,287.7
1497,2025-06-22,West,Apparel,Jacket,store,5,92.31,461.55
1498,2025-12-20,West,Grocery,Olive Oil,store,9,11.78,106.02
1499,2025-08-25,Northeast,Electronics,Laptop,store,7,916.91,6418.37
1500,2025-03-07,East,Electronics,Laptop,online,2,893.39,1786.78
1501,2025-01-20,Midwest,Home,Towel Set,store,7,26.99,188.93
1502,2025-07-24,West,Electronics,Headphones,store,3,80.74,242.22
1503,2025-09-25,South,Home,Blender,store,4,59.14,236.56
1504,2025-11-11,South,Apparel,Jeans,store,6,46.61,279.66
1505,2025-03-11,West,Grocery,Coffee Beans,store,3,13.88,41.64
1506,2025-08-29,West,Electronics,Headphones,online,0,76.62,0.0
1507,2025-08-23,West,Grocery,Olive Oil,online,4,11.48,45.92
1508,2025-06-26,East,Apparel,Jeans,store,5,48.41,242.05
1509,2025-07-08,Midwest,Apparel,Jacket,online,3,85.24,255.72
1510,2025-02-22,South,Home,Lamp,online,7,33.69,235.83
1511,2025-06-19,Northeast,Apparel,Jacket,store,1,86.41,86.41
1512,2025-04-29,West,Home,Blender,online,1,58.86,58.86
1513,2025-06-15,West,Electronics,Laptop,store,8,892.29,7138.32
1514,2025-06-17,West,Home,Towel Set,store,7,27.66,193.62
1515,2025-12-28,South,Apparel,Jacket,online,4,92.41,369.64
1516,2025-03-27,South,Home,Lamp,store,5,34.97,174.85
1517,2025-12-17,West,Grocery,Olive Oil,store,12,11.61,139.32
1518,2025-12-10,West,Grocery,Coffee Beans,online,11,13.84,152.24
1519,2025-01-06,South,Home,Blender,store,6,57.99,347.94
1520,2025-05-10,West,Apparel,T-Shirt,store,7,18.26,127.82
1521,2025-01-23,South,Apparel,Jacket,online,1,93.19,93.19
1522,2025-08-30,Midwest,Grocery,Coffee Beans,store,2,14.35,28.7
1523,2025-01-20,Northeast,Home,Towel Set,online,3,29.04,87.12
1524,2025-02-12,West,Electronics,Headphones,online,3,77.53,232.59
1525,2025-04-10,West,Apparel,Jacket,store,3,92.54,277.62
1526,2025-10-28,South,Electronics,Phone Case,store,1,23.8,23.8
1527,2025-02-03,Northeast,Home,Towel Set,store,8,26.84,214.72
1528,2025-01-23,East,Grocery,Coffee Beans,online,6,13.74,82.44
1529,2025-03-02,Northeast,Electronics,Phone Case,store,2,23.01,46.02
1530,2025-04-04,East,Apparel,Jacket,online,1,91.37,91.37
1531,2025-04-22,Midwest,Electronics,Phone Case,online,4,23.54,94.16
1532,2025-03-09,Midwest,Apparel,T-Shirt,store,6,17.35,104.1
1533,2025-07-31,East,Apparel,T-Shirt,online,5,18.86,94.3
1534,2025-12-24,West,Electronics,Headphones,store,8,79.62,636.96
1535,2025-09-25,East,Electronics,Phone Case,store,4,23.17,92.68
1536,2025-12-26,West,Apparel,T-Shirt,store,8,18.36,146.88
1537,2025-09-20,South,Home,Lamp,store,2,33.36,66.72
1538,2025-09-22,East,Grocery,Coffee Beans,store,6,14.12,84.72
1539,2025-10-16,West,Electronics,Headphones,online,5,80.02,400.1
1540,2025-08-04,South,Electronics,Laptop,store,8,881.58,7052.64
1541,2025-10-07,West,Electronics,Headphones,store,10,79.74,797.4
1542,2025-05-05,South,Apparel,Jeans,store,4,47.04,188.16
1543,2025-09-17,West,Grocery,Pasta,store,3,3.53,10.59
1544,2025-09-20,West,Apparel,Jacket,online,3,93.02,279.06
1545,2025-03-08,West,Electronics,Headphones,online,0,81.38,0.0
1546,2025-03-26,East,Home,Blender,store,3,57.86,173.58
1547,2025-05-01,Midwest,Electronics,Phone Case,online,6,23.17,139.02
1548,2025-01-03,South,Electronics,Headphones,store,4,80.57,322.28
1549,2025-08-26,West,Grocery,Coffee Beans,store,3,14.37,43.11
1550,2025-07-24,South,Grocery,Olive Oil,store,6,12.04,72.24
1551,2025-09-08,Northeast,Electronics,Laptop,online,6,923.08,5538.48
1552,2025-07-05,West,Grocery,Coffee Beans,online,4,13.49,53.96
1553,2025-01-23,Midwest,Electronics,Headphones,store,0,80.22,0.0
1554,2025-05-26,Midwest,Electronics,Headphones,store,0,76.47,0.0
1555,2025-09-22,Midwest,Electronics,Headphones,online,0,80.23,0.0
1556,2025-01-07,West,Home,Towel Set,store,1,28.52,28.52
1557,2025-09-06,Midwest,Grocery,Coffee Beans,store,2,13.89,27.78
1558,2025-11-06,Midwest,Apparel,Jeans,store,6,49.65,297.9
1559,2025-02-27,Midwest,Grocery,Olive Oil,online,6,11.58,69.48
1560,2025-12-29,East,Grocery,Pasta,online,1,3.49,3.49
1561,2025-03-04,Midwest,Apparel,T-Shirt,store,6,17.55,105.3
1562,2025-12-12,West,Electronics,Phone Case,store,12,23.23,278.76
1563,2025-01-09,South,Electronics,Phone Case,online,1,23.66,23.66
1564,2025-09-30,East,Home,Blender,online,3,56.79,170.37
1565,2025-11-21,South,Apparel,Jeans,online,8,50.01,400.08
1566,2025-01-21,West,Apparel,T-Shirt,online,2,18.2,36.4
1567,2025-07-15,West,Apparel,Jacket,store,1,88.31,88.31
1568,2025-04-05,South,Electronics,Headphones,online,3,81.32,243.96
1569,2025-11-12,East,Electronics,Headphones,store,3,76.75,230.25
1570,2025-12-19,South,Electronics,Phone Case,store,5,24.98,124.9
1571,2025-05-20,West,Home,Blender,store,5,59.93,299.65
1572,2025-05-17,South,Electronics,Laptop,online,6,855.67,5134.02
1573,2025-04-24,West,Apparel,Jacket,store,6,89.78,538.68
